OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4398,2022-099B,2024-11-28T08:40:12.973728,15.01265922,.0002363,97.6583,91.8448,270.3192,89.7761,0,U,53466,999,12601,.26007E-3,.3283E-4,0
STARLINK-4394,2022-099C,2024-11-29T02:10:19.664832,15.01253312,.0000643,97.6565,92.6301,303.6267,56.4895,0,U,53467,999,12636,.21417E-3,.2692E-4,0
STARLINK-4400,2022-099D,2024-11-29T02:10:40.706688,15.01269749,.0000675,97.6585,92.5682,216.9969,143.1208,0,U,53468,999,12636,.43819E-3,.5575E-4,0
STARLINK-4399,2022-099E,2024-11-29T02:05:00.212064,15.01241886,.0000446,97.6569,92.5727,170.0057,190.1177,0,U,53469,999,12636,-.81307E-4,-.1103E-4,0
STARLINK-4393,2022-099F,2024-11-29T02:07:39.572544,15.01256934,.000043,97.6600,92.5696,146.0619,214.0632,0,U,53470,999,12636,.27051E-3,.3417E-4,0
STARLINK-4316,2022-099G,2024-11-29T01:59:39.960096,15.01255907,.0000816,97.6579,92.5711,109.6008,250.5304,0,U,53471,999,12636,.23053E-3,.2903E-4,0
STARLINK-4447,2022-099H,2024-11-29T02:02:20.087808,15.01251407,.0001486,97.6577,92.5720,105.3302,254.8087,0,U,53472,999,12636,.20477E-3,.2571E-4,0
STARLINK-4383,2022-099J,2024-11-29T01:54:20.061504,15.01263159,.0001576,97.6560,92.5675,86.5776,273.5629,0,U,53473,999,12636,.27441E-3,.3468E-4,0
STARLINK-4445,2022-099K,2024-11-28T19:20:05.712288,15.01260588,.0001733,97.6565,92.2971,88.7938,271.3485,0,U,53474,999,12608,.6538E-4,.781E-5,0
STARLINK-4389,2022-099L,2024-11-29T01:51:40.198176,15.01255556,.0001613,97.6566,92.5655,88.5479,271.5930,0,U,53475,999,12636,.17558E-3,.2197E-4,0
STARLINK-4378,2022-099M,2024-11-29T01:56:59.853984,15.01262173,.0001443,97.6572,92.5684,109.9557,250.1823,0,U,53476,999,12636,.30681E-3,.3884E-4,0
STARLINK-4412,2022-099N,2024-11-28T19:30:46.325952,15.01258243,.0001861,97.6563,92.2910,86.2288,273.9149,0,U,53477,999,12678,.18167E-3,.2275E-4,0
STARLINK-4433,2022-099P,2024-11-29T01:46:20.229600,15.01256955,.0001828,97.6536,92.5752,80.9591,279.1840,0,U,53478,999,12636,.14532E-3,.1808E-4,0
STARLINK-4436,2022-099Q,2024-11-29T01:43:39.994752,15.01261169,.0001611,97.6532,92.5599,83.3511,276.7897,0,U,53479,999,12636,.10617E-3,.1305E-4,0
STARLINK-4442,2022-099R,2024-11-29T01:49:00.008256,15.01256931,.000154,97.6555,92.5631,91.7145,268.4256,0,U,53480,999,12636,.21856E-3,.2749E-4,0
STARLINK-4302,2022-099S,2024-11-29T01:40:59.831616,15.01273834,.0001441,97.6552,92.5572,94.9974,265.1414,0,U,53481,999,12636,.60514E-3,.7725E-4,0
STARLINK-4360,2022-099T,2024-11-28T22:13:02.643456,15.01254525,.0001051,97.6532,92.4377,95.3904,264.7440,0,U,53482,999,12634,.27073E-3,.342E-4,0
STARLINK-4401,2022-099U,2024-11-29T01:22:20.466048,15.01249769,.0001181,97.6550,92.5555,64.2164,295.9182,0,U,53483,999,12636,.14536E-3,.1808E-4,0
STARLINK-4426,2022-099V,2024-11-29T01:38:20.395968,15.01250332,.00018,97.6551,92.5552,90.0014,270.1416,0,U,53484,999,12636,.2108E-3,.2649E-4,0
STARLINK-4430,2022-099W,2024-11-29T01:30:20.198592,15.01261781,.0001341,97.6548,92.5447,92.2109,267.9269,0,U,53485,999,12636,.2386E-3,.3007E-4,0
STARLINK-4431,2022-099X,2024-11-29T01:35:38.996448,15.01264394,.0002223,97.6547,92.5509,85.0692,275.0785,0,U,53486,999,12636,-.11418E-3,-.1525E-4,0
STARLINK-4432,2022-099Y,2024-11-28T19:12:06.283008,15.01260556,.0001912,97.6560,92.2740,80.1916,279.9524,0,U,53487,999,12608,.11384E-3,.1403E-4,0
STARLINK-4421,2022-099Z,2024-11-29T01:33:00.452448,15.01250079,.0001285,97.6551,92.5498,95.7926,264.3445,0,U,53488,999,12636,.30058E-3,.3803E-4,0
STARLINK-4392,2022-099AA,2024-11-28T19:09:26.409312,15.01266055,.0001326,97.6555,92.2697,99.2742,260.8632,0,U,53489,999,12608,.89024E-4,.1085E-4,0
STARLINK-4387,2022-099AB,2024-11-29T01:27:40.227264,15.01259496,.0001174,97.6536,92.5461,120.1597,239.9744,0,U,53490,999,12636,.19346E-3,.2427E-4,0
STARLINK-4450,2022-099AC,2024-11-28T14:00:09.591840,15.01270777,.0000545,97.6538,92.0754,250.1125,110.0041,0,U,53491,999,12605,.21762E-3,.2738E-4,0
STARLINK-4451,2022-099AD,2024-11-28T14:07:48.602208,15.01269342,.0000876,97.6536,92.0816,91.0194,269.1131,0,U,53492,999,12629,.8798E-4,.1072E-4,0
STARLINK-4361,2022-099AE,2024-11-29T01:17:01.439232,15.01236600,.0001017,97.6549,92.5244,100.4035,259.7304,0,U,53493,999,12636,.27432E-3,.3464E-4,0
STARLINK-4340,2022-099AF,2024-11-28T22:10:44.001696,15.01252358,.0000929,97.6550,92.4027,111.4957,248.6366,0,U,53494,999,12634,.1246E-3,.1541E-4,0
STARLINK-4429,2022-099AG,2024-11-28T18:45:04.694976,15.01264134,.0001223,97.6539,92.2603,262.1704,97.9381,0,U,53495,999,12608,.16169E-3,.2019E-4,0
STARLINK-4465,2022-099AH,2024-11-29T01:14:19.853952,15.01266547,.0000913,97.6575,92.5295,214.6130,145.5034,0,U,53496,999,12636,.40749E-3,.518E-4,0
STARLINK-4453,2022-099AJ,2024-11-28T18:39:44.430048,15.01267822,.0003046,97.6519,92.2572,269.0416,91.0459,0,U,53497,999,12608,.2992E-3,.3787E-4,0
STARLINK-4439,2022-099AK,2024-11-28T13:52:09.458400,15.01272110,.0000965,97.6543,92.0701,245.4740,114.6383,0,U,53498,999,12605,.32598E-3,.4132E-4,0
STARLINK-4454,2022-099AL,2024-11-29T01:11:40.136640,15.01266321,.0000477,97.6544,92.5104,251.6692,108.4480,0,U,53499,999,12636,.1977E-3,.2482E-4,0
STARLINK-4455,2022-099AM,2024-11-28T18:42:24.654528,15.01278144,.0001858,97.6534,92.2580,271.3352,88.7659,0,U,53500,999,12633,.1172E-2,.15034E-3,0
STARLINK-4434,2022-099AN,2024-11-28T13:41:10.547808,15.01224746,.0003479,97.6563,92.0496,220.7187,139.3778,0,U,53501,999,12605,-.41198E-3,-.5342E-4,0
STARLINK-4435,2022-099AP,2024-11-28T18:37:04.710144,15.01263542,.0002458,97.6542,92.2527,262.6955,97.3989,0,U,53502,999,12608,.23269E-3,.2931E-4,0
STARLINK-4461,2022-099AQ,2024-11-28T13:49:29.144064,15.01272212,.000189,97.6539,92.0414,248.1069,111.9954,0,U,53503,999,12629,.11597E-3,.1431E-4,0
STARLINK-4448,2022-099AR,2024-11-28T18:34:24.084768,15.01266063,.0003929,97.6560,92.2481,249.6673,110.4129,0,U,53504,999,12608,.87843E-4,.1069E-4,0
STARLINK-4446,2022-099AS,2024-11-29T02:23:38.880384,15.01257743,.0004733,97.6555,92.5708,226.3011,133.7821,0,U,53505,999,12637,.14467E-3,.18E-4,0
STARLINK-4437,2022-099AT,2024-11-28T18:31:44.322528,15.01267176,.0004026,97.6545,92.2387,249.8545,110.2247,0,U,53506,999,12608,.23809E-3,.3001E-4,0
STARLINK-4444,2022-099AU,2024-11-29T02:21:00.969696,15.01199344,.0004306,97.6562,92.5678,224.7460,135.3418,0,U,53507,999,12637,.1027E-2,.13138E-3,0
STARLINK-4443,2022-099AV,2024-11-28T07:14:32.587584,15.01260210,.0004227,97.6570,91.7846,242.2998,117.7797,0,U,53508,999,12601,-.50658E-4,-.71E-5,0
STARLINK-4402,2022-099AW,2024-11-29T02:18:19.161504,15.01255220,.0002681,97.6589,92.5667,248.5536,111.5402,0,U,53509,999,12637,.16168E-3,.2018E-4,0
STARLINK-4441,2022-099AX,2024-11-28T08:37:12.894528,15.01264737,.0002228,97.6583,91.8585,93.1563,266.9916,0,U,53510,999,12602,.76296E-4,.921E-5,0
STARLINK-4511,2022-101A,2024-11-28T12:09:12.948768,15.09697060,.0002478,53.2165,6.8399,66.4142,293.7110,0,U,53527,999,12578,.25163E-2,.40948E-3,0
STARLINK-4503,2022-101B,2024-11-29T02:41:03.471936,15.08838512,.0001153,53.2177,4.1804,82.2644,277.8479,0,U,53528,999,12587,.22585E-4,.72E-6,0
STARLINK-4478,2022-101C,2024-11-29T02:30:27.504864,15.08840067,.0002013,53.2138,4.2204,91.0679,269.0544,0,U,53529,999,12587,.12743E-3,.174E-4,0
STARLINK-4482,2022-101D,2024-11-29T02:51:41.832288,15.08833931,.0002151,53.2132,4.3691,101.6184,258.5049,0,U,53530,999,12587,.92909E-4,.119E-4,0
STARLINK-4487,2022-101E,2024-11-28T02:34:20.416800,15.08865319,.0001148,53.2191,8.6871,92.7631,267.3493,0,U,53531,999,12572,.10678E-3,.1413E-4,0
STARLINK-4483,2022-101F,2024-11-28T09:43:36.182496,15.08844773,.0001189,53.2179,7.3490,78.0059,282.1067,0,U,53532,999,12577,-.83589E-4,-.1618E-4,0
STARLINK-4493,2022-101G,2024-11-28T09:38:18.470688,15.08840377,.0001345,53.2181,7.3568,88.7989,271.3157,0,U,53533,999,12577,-.32925E-5,-.34E-5,0
STARLINK-4488,2022-101H,2024-11-28T22:00:00.999936,15.24973568,.0001437,53.2194,4.0989,85.4740,28.1544,0,U,53534,999,574,.45636E-1,.1261174E-1,0
STARLINK-4138,2022-101J,2024-11-28T14:19:07.615488,15.08880825,.0000142,53.2197,6.4975,207.4497,152.6487,0,U,53535,999,12580,.30368E-3,.4554E-4,0
STARLINK-4053,2022-101K,2024-11-29T02:26:28.217472,15.08839485,.0001447,53.2180,354.1476,89.8443,270.2715,0,U,53536,999,12601,.1187E-3,.1602E-4,0
STARLINK-4120,2022-101L,2024-11-29T01:28:14.437344,15.08837696,.00017,53.2176,4.3780,92.0571,268.0616,0,U,53537,999,12587,.78334E-4,.959E-5,0
STARLINK-4118,2022-101M,2024-11-28T12:13:19.167168,15.08838507,.000154,53.2181,356.8849,88.8186,271.2983,0,U,53538,999,12592,.11491E-3,.1541E-4,0
STARLINK-4123,2022-101N,2024-11-29T02:56:57.465312,15.08835374,.0002021,53.2153,4.1293,101.5302,258.5918,0,U,53539,999,12588,.17581E-3,.2511E-4,0
STARLINK-4486,2022-101P,2024-11-28T11:21:44.850528,15.08859929,.0001978,53.2159,357.3990,94.9102,265.2116,0,U,53540,999,12660,.52506E-5,-.205E-5,0
STARLINK-4485,2022-101Q,2024-11-29T02:46:21.410112,15.08836791,.0001698,53.2176,4.1604,102.1140,258.0042,0,U,53541,999,12588,.58083E-4,.636E-5,0
STARLINK-4489,2022-101R,2024-11-28T13:32:47.129568,15.08860485,.0001489,53.2171,356.6380,87.0304,273.0859,0,U,53542,999,12662,.27781E-3,.4139E-4,0
STARLINK-4297,2022-101S,2024-11-28T02:46:18.475104,15.08839980,.0001457,53.2162,358.7190,88.0836,272.0322,0,U,53543,999,12655,.2734E-4,.147E-5,0
STARLINK-4303,2022-101T,2024-11-29T02:05:13.718976,15.08872133,.0001933,53.2169,354.2900,100.8560,259.2649,0,U,53544,999,12601,.33384E-3,.5034E-4,0
STARLINK-4475,2022-101U,2024-11-28T13:38:05.898048,15.08840262,.0001971,53.2165,356.6217,111.2813,248.8390,0,U,53545,999,12662,.2877E-3,.4294E-4,0
STARLINK-4477,2022-101V,2024-11-28T07:23:05.585856,15.08843214,.0001464,53.2165,347.3167,137.5953,222.5153,0,U,53546,999,12604,-.52232E-4,-.1119E-4,0
STARLINK-4474,2022-101W,2024-11-28T18:13:39.716544,15.08847866,.0001927,53.2188,355.7620,88.1184,272.0029,0,U,53547,999,12663,.2281E-3,.3345E-4,0
STARLINK-4513,2022-101X,2024-11-28T08:20:09.550464,15.08799777,.0001615,53.2185,357.6096,121.9658,238.1491,0,U,53548,999,12590,.78344E-3,.12189E-3,0
STARLINK-4518,2022-101Z,2024-11-28T08:14:50.762112,15.08839155,.0001579,53.2176,357.6283,89.9018,270.2155,0,U,53550,999,12656,.14382E-3,.2002E-4,0
STARLINK-4514,2022-101AA,2024-11-28T08:25:27.026400,15.08838368,.0001588,53.2181,357.5934,96.0959,264.0214,0,U,53551,999,12656,.30152E-4,.192E-5,0
STARLINK-4495,2022-101AB,2024-11-28T11:15:01.382400,15.08850562,.0001631,53.2178,357.0648,86.3234,273.7944,0,U,53552,999,12592,.12842E-3,.1757E-4,0
STARLINK-4501,2022-101AC,2024-11-28T14:15:09.946368,15.08845859,.0001667,53.2186,356.3756,102.2333,257.8846,0,U,53553,999,12660,.14869E-3,.208E-4,0
STARLINK-4506,2022-101AD,2024-11-28T14:16:33.999744,15.08846504,.0001638,53.2174,356.5100,85.5572,274.5607,0,U,53554,999,12594,.1385E-3,.1917E-4,0
STARLINK-4504,2022-101AE,2024-11-28T11:20:18.927456,15.08845230,.0001513,53.2175,357.0494,88.5480,271.5685,0,U,53555,999,12658,.1085E-3,.1439E-4,0
STARLINK-4505,2022-101AF,2024-11-27T12:38:25.796544,15.08837831,.0001437,53.2180,1.2942,90.9678,269.1479,0,U,53556,999,12578,.39962E-4,.348E-5,0
STARLINK-4502,2022-101AG,2024-11-29T01:28:11.637984,15.08840918,.0002301,53.2155,354.4020,122.3436,237.7779,0,U,53557,999,12601,.22078E-3,.3227E-4,0
STARLINK-4494,2022-101AH,2024-11-28T23:40:10.418016,15.08843043,.0002114,53.2177,349.4676,72.0306,288.0917,0,U,53558,999,12607,.11913E-3,.1608E-4,0
STARLINK-4508,2022-101AJ,2024-11-27T11:08:20.734368,15.08835582,.0001674,53.2185,1.5715,118.5693,241.5468,0,U,53559,999,12577,.25427E-4,.117E-5,0
STARLINK-4564,2022-101AK,2024-11-28T13:34:09.129216,15.08846514,.0001557,53.2191,346.8156,89.6344,270.4827,0,U,53560,999,12607,.15359E-3,.2158E-4,0
STARLINK-4563,2022-101AL,2024-11-29T01:06:59.424768,15.08844427,.000151,53.2179,354.4728,95.0793,265.0372,0,U,53561,999,12601,.79046E-4,.97E-5,0
STARLINK-4565,2022-101AM,2024-11-28T18:15:01.053504,15.08829580,.0001265,53.2175,345.9014,90.9168,269.1969,0,U,53562,999,12676,-.50846E-4,-.1097E-4,0
STARLINK-4561,2022-101AN,2024-11-28T07:17:55.293216,15.08842821,.0001476,53.2172,348.0289,95.5236,264.5924,0,U,53563,999,12603,.15993E-3,.2258E-4,0
STARLINK-4577,2022-101AP,2024-11-29T00:25:56.502048,15.08834351,.0001868,53.2177,344.6670,93.3147,266.8059,0,U,53564,999,12614,.22296E-3,.3262E-4,0
STARLINK-4575,2022-101AQ,2024-11-27T12:04:03.319680,15.08834859,.0001792,53.2171,351.5561,119.3119,240.8053,0,U,53565,999,12591,-.10035E-3,-.1885E-4,0
STARLINK-4576,2022-101AR,2024-11-28T17:53:46.956768,15.08844978,.0001893,53.2217,345.8126,91.2990,268.8220,0,U,53566,999,12679,.25981E-3,.385E-4,0
STARLINK-4585,2022-101AS,2024-11-28T18:09:42.158016,15.08848985,.0001689,53.2196,345.8794,82.3061,277.8123,0,U,53567,999,12610,.13353E-3,.1838E-4,0
STARLINK-4583,2022-101AT,2024-11-29T01:34:48.124992,15.08827019,.0001744,53.2178,344.2590,101.5100,258.6088,0,U,53568,999,12615,-.42598E-4,-.966E-5,0
STARLINK-4582,2022-101AU,2024-11-28T17:59:04.946784,15.08853084,.0001175,53.2179,345.8353,89.5780,270.5347,0,U,53569,999,12677,.49157E-3,.7547E-4,0
STARLINK-4550,2022-101AV,2024-11-28T17:43:08.958432,15.08834470,.0001739,53.2181,345.7648,84.5027,275.6164,0,U,53570,999,12679,-.11504E-2,-.18547E-3,0
STARLINK-4584,2022-101AW,2024-11-28T17:48:29.506752,15.08829322,.0002541,53.2197,345.7842,89.0115,271.1168,0,U,53571,999,12679,.57333E-4,.624E-5,0
STARLINK-4555,2022-101AX,2024-11-28T12:25:10.326432,15.08847874,.0001572,53.2176,346.5214,86.5458,273.5714,0,U,53572,999,12607,.17655E-3,.2523E-4,0
STARLINK-4547,2022-101AY,2024-11-29T01:29:29.511168,15.08836539,.0001367,53.2199,344.2333,102.6185,257.4960,0,U,53573,999,12615,.11542E-3,.1549E-4,0
STARLINK-4559,2022-101AZ,2024-11-28T07:44:19.470048,15.08843592,.0001542,53.2175,347.4345,92.6302,267.4867,0,U,53574,999,12604,.13449E-3,.1853E-4,0
STARLINK-4551,2022-101BA,2024-11-29T01:24:10.906848,15.08839218,.0001383,53.2154,344.2088,91.3754,268.7397,0,U,53575,999,12615,.10013E-3,.1306E-4,0
STARLINK-4581,2022-101BB,2024-11-28T12:42:28.267776,15.08845604,.0001825,53.2180,346.5922,93.8628,266.2573,0,U,53576,999,12689,.13032E-3,.1787E-4,0
STARLINK-4553,2022-101BC,2024-11-29T01:18:53.411040,15.08844019,.0001213,53.2206,344.1865,79.7818,280.3311,0,U,53577,999,12615,.18418E-3,.2645E-4,0
STARLINK-4556,2022-101BD,2024-11-29T01:02:57.153120,15.08844201,.0001738,53.2188,344.1172,91.9986,268.1205,0,U,53578,999,12615,.63544E-4,.723E-5,0
STARLINK-4580,2022-101BE,2024-11-28T07:28:24.153888,15.08851179,.00013,53.2183,347.3647,109.0147,251.0986,0,U,53579,999,12604,-.4624E-4,-.1024E-4,0
STARLINK-4691,2022-104A,2024-11-28T21:43:00.930432,15.08841797,.0001413,53.2163,175.3565,88.6991,271.4163,0,U,53588,999,12460,.10012E-3,.1306E-4,0
STARLINK-4673,2022-104B,2024-11-28T19:41:06.365184,15.08837706,.0001288,53.2154,175.5403,87.9991,272.1149,0,U,53589,999,12561,.11436E-3,.1533E-4,0
STARLINK-4689,2022-104C,2024-11-28T13:40:46.758432,15.08842899,.000134,53.2157,176.8203,87.4333,272.6813,0,U,53590,999,12559,.1056E-3,.1393E-4,0
STARLINK-4674,2022-104D,2024-11-28T21:32:27.658176,15.08808049,.0002001,53.2147,175.3087,83.5955,276.5265,0,U,53591,999,12564,-.17763E-3,-.3112E-4,0
STARLINK-4672,2022-104E,2024-11-28T23:03:52.069248,15.08837710,.000132,53.2147,174.9958,88.5827,271.5317,0,U,53592,999,12461,.56778E-4,.616E-5,0
STARLINK-4671,2022-104F,2024-11-28T19:39:45.525888,15.25918504,.0006997,53.1990,168.4956,143.5492,216.5985,0,U,53593,999,12469,.21872E-2,.56966E-3,0
STARLINK-4681,2022-104G,2024-11-28T22:41:14.626752,15.08848988,.0001482,53.2161,174.8988,85.5851,274.5310,0,U,53594,999,12577,.11317E-3,.1514E-4,0
STARLINK-4684,2022-104H,2024-11-28T19:35:49.967520,15.08806534,.00009,53.2160,175.5160,89.4610,270.6485,0,U,53595,999,12500,-.43801E-4,-.984E-5,0
STARLINK-4668,2022-104J,2024-11-28T20:07:50.142720,15.34218141,.0003247,53.2096,153.2804,206.6525,153.4311,0,U,53596,999,12560,.22278E-2,.75218E-3,0
STARLINK-4676,2022-104L,2024-11-27T23:54:00.874080,15.08845947,.000105,53.2159,178.9254,119.4104,240.6993,0,U,53598,999,12516,.21075E-4,.48E-6,0
STARLINK-4677,2022-104N,2024-11-28T23:40:59.812896,15.08844918,.0001519,53.2154,175.1413,86.7135,273.4031,0,U,53600,999,12502,.10594E-3,.1399E-4,0
STARLINK-4675,2022-104P,2024-11-28T22:25:23.904480,15.08812480,.0001695,53.2162,174.8301,86.3217,273.7969,0,U,53601,999,12461,-.31698E-4,-.792E-5,0
STARLINK-4648,2022-104Q,2024-11-28T06:40:06.806784,15.08845159,.000134,53.2151,172.8638,86.6536,273.4609,0,U,53602,999,12527,.14709E-3,.2054E-4,0
STARLINK-4692,2022-104R,2024-11-28T21:30:24.812064,15.08843199,.0001484,53.2153,170.3198,82.6593,277.4568,0,U,53603,999,12536,.66933E-4,.778E-5,0
STARLINK-4690,2022-104S,2024-11-28T22:23:21.718464,15.08840131,.0001704,53.2141,169.8387,98.2908,261.8278,0,U,53604,999,12468,.12852E-3,.1758E-4,0
STARLINK-4693,2022-104T,2024-11-28T22:14:43.554336,15.08844464,.0001178,53.2149,174.7854,106.2743,253.8378,0,U,53605,999,12461,.17969E-3,.2573E-4,0
STARLINK-4590,2022-104U,2024-11-28T13:26:11.403744,15.08840915,.0001406,53.2156,166.7659,104.9174,255.1974,0,U,53606,999,12469,.1122E-3,.1498E-4,0
STARLINK-4591,2022-104V,2024-11-28T19:39:05.901120,15.08837274,.0001598,53.2148,170.5476,81.2387,278.8786,0,U,53607,999,12466,-.12806E-3,-.2325E-4,0
STARLINK-4647,2022-104W,2024-11-28T21:33:43.957152,15.08844229,.0001461,53.2142,165.3272,77.6954,282.4202,0,U,53608,999,12531,.7999E-4,.985E-5,0
STARLINK-4660,2022-104X,2024-11-28T12:29:49.031232,15.08838189,.0001371,53.2144,171.5370,88.4585,271.6564,0,U,53609,999,12531,.90176E-4,.1147E-4,0
STARLINK-4610,2022-104Y,2024-11-28T21:24:29.943072,15.08839090,.0001635,53.2153,165.2879,81.7876,278.3301,0,U,53610,999,12531,.6016E-4,.67E-5,0
STARLINK-4650,2022-104Z,2024-11-28T20:48:25.054560,15.30191185,.0007103,53.1933,149.7543,139.1280,221.0255,0,U,53611,999,12565,.20705E-2,.61491E-3,0
STARLINK-4658,2022-104AA,2024-11-28T22:53:11.497920,15.08846649,.0001316,53.2158,164.9611,91.2680,268.8463,0,U,53612,999,12475,.86642E-4,.1092E-4,0
STARLINK-4655,2022-104AB,2024-11-28T21:28:25.821984,15.08836837,.0001282,53.2158,165.3021,89.2157,270.8982,0,U,53613,999,12474,.78735E-4,.965E-5,0
STARLINK-4605,2022-104AE,2024-11-28T19:38:25.951488,15.08829990,.0001436,53.2161,155.3702,87.6628,272.4529,0,U,53616,999,12487,.90019E-4,.1145E-4,0
STARLINK-4601,2022-104AF,2024-11-29T04:00:01.999584,15.57015609,.0001096,53.2090,160.2935,62.4450,113.0236,0,U,53617,999,12483,.14777E-1,.119156E-1,0
STARLINK-4604,2022-104AG,2024-11-28T20:56:35.159424,15.08843029,.000105,53.2139,165.1692,86.9970,273.1143,0,U,53618,999,12473,.32385E-3,.487E-4,0
STARLINK-4609,2022-104AH,2024-11-28T22:42:39.150144,15.08803052,.0001768,53.2164,164.9236,77.9460,282.1731,0,U,53619,999,12475,-.23922E-3,-.4089E-4,0
STARLINK-4615,2022-104AJ,2024-11-28T20:45:58.401792,15.08848909,.0001401,53.2153,165.1235,86.1497,273.9656,0,U,53620,999,12474,.98132E-4,.1275E-4,0
STARLINK-4608,2022-104AK,2024-11-28T22:37:18.659712,15.08834940,.0001327,53.2140,164.8932,77.3766,282.7375,0,U,53621,999,12475,.17561E-3,.2508E-4,0
STARLINK-4568,2022-104AL,2024-11-28T21:49:32.937600,15.08833763,.0001422,53.2174,164.6953,87.0806,273.0349,0,U,53622,999,12475,.44712E-4,.424E-5,0
STARLINK-4573,2022-104AM,2024-11-28T20:51:17.317152,15.08841213,.0001385,53.2153,165.1471,85.2017,274.9134,0,U,53623,999,12542,.58991E-4,.651E-5,0
STARLINK-4596,2022-104AN,2024-11-28T01:30:44.146944,15.08843533,.0001239,53.2135,168.6454,87.9580,272.1554,0,U,53624,999,12530,.10858E-3,.1441E-4,0
STARLINK-4603,2022-104AP,2024-11-29T04:00:01.999584,15.55495360,.0001014,53.2143,160.2491,56.6474,145.5292,0,U,53625,999,12483,.15639E-1,.1192508E-1,0
STARLINK-4554,2022-104AQ,2024-11-28T06:00:58.515264,15.08842232,.0001254,53.2159,167.6900,83.8172,276.2963,0,U,53626,999,12534,.118E-3,.1591E-4,0
STARLINK-4595,2022-104AR,2024-11-28T06:11:35.624544,15.08857854,.0002045,53.2174,167.7315,100.6762,259.4460,0,U,53627,999,12465,-.31092E-4,-.783E-5,0
STARLINK-4600,2022-104AS,2024-11-28T21:44:13.469280,15.08836760,.0001751,53.2166,164.6674,79.1752,280.9437,0,U,53628,999,12475,.2965E-3,.4433E-4,0
STARLINK-4602,2022-104AT,2024-11-28T06:06:17.128224,15.08837953,.0001636,53.2160,167.7077,123.7696,236.3452,0,U,53629,999,12534,.37357E-4,.307E-5,0
STARLINK-4598,2022-104AU,2024-11-28T22:50:36.695040,15.08835883,.0001558,53.2158,154.9694,80.1065,280.0103,0,U,53630,999,12489,.90025E-4,.1145E-4,0
STARLINK-4599,2022-104AV,2024-11-28T21:38:54.688704,15.08843778,.0001406,53.2152,164.6424,95.5169,264.5983,0,U,53631,999,12475,.89585E-4,.1138E-4,0
STARLINK-4606,2022-104AW,2024-11-28T21:03:14.469120,15.08829976,.0001368,53.2161,155.2142,84.5643,275.5506,0,U,53632,999,12590,.34877E-4,.267E-5,0
STARLINK-4593,2022-104AX,2024-11-28T22:43:55.746336,15.08848958,.0001326,53.2165,154.9385,79.6633,280.4509,0,U,53633,999,12489,.64654E-5,-.185E-5,0
STARLINK-4592,2022-104AY,2024-11-28T20:52:36.777504,15.08838712,.0001705,53.2157,155.1693,71.5598,288.5579,0,U,53634,999,12590,.37058E-4,.302E-5,0
STARLINK-4587,2022-104AZ,2024-11-28T20:57:55.209888,15.08845790,.0002059,53.2165,155.1906,86.6071,273.5157,0,U,53635,999,12590,-.96935E-5,-.443E-5,0
STARLINK-4586,2022-104BA,2024-11-28T20:42:01.580256,15.08904402,.0000304,53.2162,155.1273,50.9813,309.1206,0,U,53636,999,12488,.16605E-2,.26285E-3,0
STARLINK-4396,2022-104BB,2024-11-28T19:55:43.815936,15.08851804,.0001082,53.2158,155.6246,86.7362,273.3754,0,U,53637,999,12589,.15025E-3,.2105E-4,0
STARLINK-4594,2022-104BC,2024-11-28T12:18:33.199200,15.08828511,.0001513,53.2144,156.5044,86.1659,273.9506,0,U,53638,999,12585,.52733E-3,.8112E-4,0
STARLINK-4422,2022-104BD,2024-11-28T20:36:41.285952,15.08849730,.0001387,53.2142,155.1006,99.0980,261.0169,0,U,53639,999,12573,.60683E-4,.678E-5,0
STARLINK-4597,2022-104BE,2024-11-28T20:31:23.479968,15.08842977,.0001141,53.2135,155.0792,29.7776,330.3281,0,U,53640,999,12488,-.84252E-4,-.1629E-4,0
STARLINK-4588,2022-104BF,2024-11-28T20:47:18.297600,15.08841832,.0001523,53.2139,155.1437,80.9118,279.2046,0,U,53641,999,12590,.7876E-4,.966E-5,0
STARLINK-4622,2022-105A,2024-11-29T03:28:32.126592,15.01261642,.0003992,97.6533,212.6317,81.1191,279.0485,0,U,53648,999,12368,.20183E-3,.2535E-4,0
STARLINK-4386,2022-105B,2024-11-28T09:50:06.340704,15.01275303,.0003944,97.6530,211.9063,71.0200,289.1451,0,U,53649,999,12327,.86925E-3,.11129E-3,0
STARLINK-4380,2022-105C,2024-11-29T03:23:12.322176,15.01262816,.0004242,97.6540,212.6265,83.3200,276.8507,0,U,53650,999,12366,.17548E-3,.2196E-4,0
STARLINK-4388,2022-105D,2024-11-28T09:44:45.550464,15.01268215,.000482,97.6564,211.9003,71.6275,288.5473,0,U,53651,999,12327,.17511E-3,.2192E-4,0
STARLINK-4374,2022-105E,2024-11-28T09:42:05.676768,15.01265560,.0004601,97.6543,211.8961,74.0778,286.0953,0,U,53652,999,12327,.16737E-3,.2092E-4,0
